id,Name,Type,Latitude,Longitude,dateDesc,OpenTime,EndTime,Price,RecommendMinTime,RecommendMaxTime,Indoor,Popularity,ood_Type
252,北顶娘娘庙,历史古迹,39.99648,116.396595,全年,08:30,16:30,0.0,1.5,3.0,1,4,古风写真
253,神武门,历史古迹,39.92869,116.40324,全年,00:00,24:00,0.0,1.5,2.0,1,6,古风写真
254,青龙湖公园,公园,39.802592,116.094874,全年,09:00,17:30,39.9,2.0,2.5,0,6,"河边,约会圣地"
255,中国古动物馆,博物馆/纪念馆,39.943187,116.340639,全年,09:00,16:30,0.0,3.0,3.5,1,6,其它
256,北京启迪乔波冰雪世界,游乐园/体育娱乐,40.206053,116.667894,全年,10:00,21:00,138.0,2.0,2.5,1,6,其它
257,嘉德艺术中心,美术馆/艺术馆,39.930097,116.416887,全年,10:00,18:00,0.0,2.0,3.0,1,6,其它
258,天宁寺城,历史古迹,39.900389,116.352581,全年,00:00,16:00,0.0,1.5,3.0,1,5,其它
259,曼联梦剧场,人文景观,39.903746,116.401072,全年,10:00,22:00,0.0,2.0,3.0,1,6,其它
260,中国人民抗日战争纪念馆,博物馆/纪念馆,39.857778,116.232491,全年,09:00,16:30,0.0,0.5,1.5,1,6,其它
261,北京国际会议中心,其它,39.995704,116.408757,全年,08:30,17:30,0.0,3.0,3.5,1,6,其它
262,京杭大运河,人文景观,39.911309,116.695847,全年,00:00,24:00,0.0,2.5,3.0,0,6,河边
264,坤宁宫,历史古迹,39.927103,116.403248,全年,08:30,17:00,0.0,2.5,4.0,1,6,古风写真
265,索道,游乐园/体育娱乐,40.363162,116.022042,全年,06:30,16:30,0.0,1.5,3.0,0,6,其它
266,杨梅竹斜街,商业街区,39.902577,116.400637,全年,00:00,24:00,0.0,1.0,2.0,0,6,"古风写真,约会圣地"
267,勅建弘慈广济寺,历史古迹,39.930786,116.378703,全年,07:00,16:30,0.0,1.0,2.0,1,5,古风写真
268,北京工艺美术博物馆(北投新奥购物中心店),博物馆/纪念馆,40.00572,116.400322,全年,10:00,17:00,0.0,0.5,1.0,1,5,其它
269,坦克博物馆,博物馆/纪念馆,40.169422,116.13868,全年,09:00,16:00,0.0,2.5,4.0,1,5,其它
271,冶仙塔旅游风景区,文化旅游区,40.407722,116.873395,全年,08:30,17:30,47.9,2.5,4.0,0,6,其它
273,苏州街,商业街区,39.991011,116.312016,全年,00:00,24:00,0.0,1.5,3.0,0,6,"古风写真,约会圣地"
274,颐和园冰雪嘉年华,游乐园/体育娱乐,39.99334,116.270413,全年,00:00,24:00,0.0,0.5,2.0,0,6,其它
275,罗红摄影艺术馆,美术馆/艺术馆,40.048705,116.58091,全年,09:00,21:00,0.0,2.5,3.0,1,6,其它
276,五塔寺塔,历史古迹,39.950627,116.336963,全年,09:00,17:00,0.0,1.0,2.0,0,5,古风写真
278,北京延庆奥林匹克园区,游乐园/体育娱乐,40.528801,115.797049,全年,09:00,17:00,0.0,1.5,2.0,0,8,其它
279,万寿寺,历史古迹,39.953365,116.3186,全年,09:00,17:00,0.0,2.0,2.5,1,6,古风写真
280,皇穹宇,历史古迹,39.884764,116.419545,全年,08:00,16:30,0.0,2.0,3.5,1,6,古风写真
282,云蒙山风景区,自然风光,40.552925,116.824994,全年,09:00,17:00,78.0,2.5,4.0,0,6,其它
283,颐和园博物馆,博物馆/纪念馆,40.003191,116.28714,全年,08:00,18:00,0.0,2.5,3.0,1,6,"河边,古风写真"
284,中国儿童中心-儿童探索馆,游乐园/体育娱乐,39.939742,116.368001,全年,09:00,11:30,0.0,0.5,1.0,1,6,其它
285,史家胡同博物馆,博物馆/纪念馆,39.924292,116.428906,全年,09:30,16:30,0.0,0.5,1.5,1,5,古风写真
286,古崖居风景区,人文景观,40.468621,115.78223,全年,09:00,16:30,54.0,3.0,3.5,0,6,其它
287,北京雁栖湖西山步道,公园,40.389306,116.653154,全年,08:00,17:00,0.0,0.5,2.0,0,6,"河边,约会圣地"
288,百里山水画廊—滴水壶,自然风光,40.689476,116.471173,全年,09:00,17:00,25.0,2.0,3.0,0,6,其它
290,铛铛车游北京中轴线,文化旅游区,39.904787,116.403994,全年,09:00,20:20,0.0,0.5,1.0,1,6,其它
291,三庆园,人文景观,39.902184,116.403236,全年,19:30,22:00,0.0,0.5,1.0,1,6,其它
292,西洋楼遗址景区,历史古迹,40.019733,116.319112,全年,07:00,20:00,0.0,0.5,1.0,0,6,其它
293,月坛公园,公园,39.922319,116.358846,全年,06:00,21:00,0.0,1.0,2.0,0,5,其它
294,乐谷银滩景区,自然风光,39.623508,115.674467,全年,08:30,17:00,29.0,3.0,4.0,0,6,"河边,约会圣地"
295,北京市通州区博物馆,博物馆/纪念馆,39.91411,116.673882,全年,09:00,17:00,0.0,3.0,3.5,1,4,其它
296,大水法,历史古迹,40.019363,116.319222,全年,00:00,24:00,0.0,0.5,1.0,1,6,其它
297,北京科学中心,博物馆/纪念馆,39.976432,116.399187,全年,00:00,24:00,0.0,1.0,2.0,1,6,其它
298,中国园林博物馆,博物馆/纪念馆,39.885345,116.183848,全年,00:00,24:00,0.0,3.0,4.0,1,6,"古风写真,约会圣地"
299,北京二锅头酒博物馆,博物馆/纪念馆,40.332082,116.671525,全年,08:30,16:00,48.0,3.0,3.5,1,5,其它
300,日坛公园,公园,39.921337,116.45044,全年,06:00,21:30,0.0,2.0,3.5,0,6,约会圣地
301,今日美术馆,美术馆/纪念馆,39.905621,116.474333,全年,10:00,18:00,0.0,1.0,2.0,1,6,其它
303,北京后花园（白虎涧）风景区,自然风光,40.133592,116.105074,全年,07:00,17:30,60.0,0.5,1.0,0,6,其它
304,疯狂的麦咭,游乐园/体育娱乐,39.805882,116.522533,全年,13:00,22:00,0.0,3.0,4.0,1,6,其它
305,中国民航博物馆,博物馆/纪念馆,40.024077,116.54451,全年,09:00,16:30,0.0,0.5,1.0,1,5,其它
306,首钢一高炉·SoReal科幻乐园,游乐园/体育娱乐,39.926632,116.163968,全年,00:00,24:00,139.0,1.0,2.0,1,6,其它
308,中信证券大厦,商业街区,39.956053,116.474504,全年,00:00,24:00,0.0,0.5,1.0,1,3,其它
309,清华大学,大学校园,40.005106,116.342192,全年,06:30,19:00,0.0,0.5,1.0,0,8,其它
310,神乐署,历史古迹,39.885159,116.411096,全年,06:00,22:00,0.0,2.0,3.0,1,3,其它
311,中国共产党历史展览馆,博物馆/纪念馆,40.01018,116.405844,全年,09:00,17:00,0.0,1.0,1.5,1,8,其它
312,北京工人体育场,游乐园/体育娱乐,39.937016,116.453576,全年,10:00,22:00,0.0,0.5,2.0,0,6,其它
313,南海子公园,公园,39.779483,116.47561,全年,06:00,21:00,0.0,2.0,3.5,0,6,"河边,约会圣地"
314,八达岭国家森林公园,自然风光,40.350587,116.035858,全年,09:00,16:00,33.0,0.5,2.0,0,8,其它
315,复兴之路展厅,博物馆/纪念馆,39.911358,116.407945,全年,09:00,17:00,0.0,2.0,2.5,1,6,其它
316,盛华屯夜市,商业街区,39.883025,116.545695,全年,00:00,24:00,0.0,2.0,3.0,1,6,其它
317,儿童科学乐园(中国科学技术馆店),游乐园/体育娱乐,40.012682,116.404705,全年,09:30,12:50,0.0,1.0,2.0,1,6,其它
318,太和门,历史古迹,39.921716,116.403553,全年,08:30,16:30,0.0,1.0,2.0,0,8,古风写真
319,老北京风情街,商业街区,39.91813,116.415665,全年,00:00,24:00,0.0,2.0,2.5,1,6,"古风写真,约会圣地"
320,北京火德真君庙,历史古迹,39.943353,116.401949,全年,09:00,17:00,0.0,1.5,3.0,1,4,古风写真
321,元大都城垣遗址公园,公园,39.98241,116.41595,全年,06:30,22:00,0.0,3.0,4.0,0,6,"河边,古风写真"
322,遇见博物馆·北京798馆,博物馆/纪念馆,39.990209,116.501157,全年,10:00,18:30,0.0,2.0,3.0,1,6,其它
323,仁寿殿,人文景观,40.004104,116.286464,全年,00:00,24:00,0.0,2.0,2.5,1,6,古风写真
324,中国宋庆龄青少年科技文化交流中心,游乐园/体育娱乐,39.917764,116.32223,全年,00:00,24:00,0.0,0.5,1.0,1,6,其它
325,十渡拒马乐园,游乐园/体育娱乐,39.640744,115.601207,全年,08:00,18:00,0.0,1.0,2.0,0,6,"河边,约会圣地"
326,大觉寺,历史古迹,40.058632,116.113289,全年,09:00,17:00,0.0,1.0,2.0,1,6,古风写真
328,中央美术学院美术馆,美术馆/艺术馆,39.989839,116.471944,全年,09:30,17:00,0.0,0.5,1.0,1,6,其它
329,龙门涧风景区,自然风光,40.028529,115.567102,全年,08:30,16:00,0.0,1.0,2.0,0,6,其它
330,中国木偶剧院,人文景观,39.974486,116.407764,全年,09:30,19:30,0.0,2.5,4.0,1,5,其它
331,昭陵,历史古迹,40.296831,116.224533,全年,08:30,18:00,30.0,2.0,3.5,0,6,其它
333,睿恩小镇,游乐园/体育娱乐,40.103957,116.564571,全年,10:00,17:00,0.0,1.0,2.5,1,5,其它
334,西黄寺,历史古迹,39.969642,116.396846,全年,00:00,24:00,0.0,1.0,2.0,1,5,其它
335,法海禅寺,历史古迹,39.947874,116.165922,全年,09:00,16:30,0.0,0.5,1.0,1,6,其它
336,玲珑塔,历史古迹,40.003685,116.400415,全年,11:00,20:00,0.0,2.0,3.0,1,5,古风写真
337,鬼笑石,人文景观,39.985291,116.193966,全年,00:00,24:00,0.0,1.0,2.0,0,5,其它
338,慈宁宫,历史古迹,39.925346,116.400888,全年,08:30,17:00,0.0,2.0,3.5,1,6,古风写真
339,中国华侨历史博物馆,博物馆/纪念馆,39.949017,116.431562,全年,00:00,17:00,0.0,1.0,2.0,1,5,其它
340,海坨山,自然风光,40.565448,115.826677,全年,00:00,24:00,25.0,0.5,2.0,0,6,其它
342,九龙壁,历史古迹,39.938134,116.393984,全年,06:00,21:00,0.0,2.0,2.5,1,6,古风写真
343,密云水库,自然风光,40.523288,116.920432,全年,00:00,24:00,0.0,2.5,3.0,0,5,"河边,约会圣地"
344,郡王府,历史古迹,39.939857,116.492899,全年,00:00,24:00,0.0,3.0,4.0,1,6,古风写真
345,奥加美术馆,美术馆/艺术馆,39.946317,116.454673,全年,10:00,17:00,0.0,1.5,2.0,1,6,其它
346,大江胡同,商业街区,39.901462,116.406067,全年,00:00,24:00,0.0,0.5,1.0,0,5,其它
347,大运河森林公园,公园,39.882386,116.748895,全年,00:00,24:00,0.0,2.0,3.5,0,6,"河边,约会圣地"
348,北京戏剧嘉年华,游乐园/体育娱乐,39.991143,116.503402,全年,00:00,24:00,0.0,1.0,2.5,1,6,其它
349,陶然亭公园冰场,游乐园/体育娱乐,39.880067,116.39007,全年,09:00,17:00,0.0,2.5,3.0,0,6,其它
350,奥林匹克水上公园,游乐园/体育娱乐,40.187846,116.699695,全年,09:00,17:15,20.0,0.5,2.0,0,6,"河边,约会圣地"
351,宝燕乐园(大红门店),游乐园/体育娱乐,39.840015,116.394945,全年,10:30,19:30,95.0,1.0,2.0,1,6,其它
354,清晏舫,人文景观,40.004307,116.276083,全年,06:00,20:00,0.0,2.5,3.0,1,4,"河边,古风写真"
356,丫髻山,自然风光,40.279898,116.975711,全年,08:00,16:00,50.0,2.0,3.0,0,6,其它
358,古观象台,历史古迹,39.913502,116.441237,全年,09:00,16:30,20.0,2.0,2.5,1,5,古风写真
361,湖广会馆,历史古迹,39.894984,116.390322,全年,09:00,22:00,0.0,2.0,2.5,1,6,"古风写真,约会圣地"
362,莲花池公园,公园,39.8983,116.319451,全年,06:00,22:00,0.0,2.0,3.0,0,6,"河边,约会圣地"
363,报国寺,历史古迹,39.89683,116.366124,全年,00:00,16:30,0.0,2.0,3.5,1,6,古风写真
364,秀水街,商业街区,39.917614,116.445496,全年,09:30,21:00,0.0,3.0,4.0,1,6,其它
365,北海公园游船,公园,39.933685,116.397817,全年,09:00,17:00,0.0,2.0,2.5,0,6,"河边,约会圣地"
366,HI-Fun竞技主题乐园,游乐园/体育娱乐,39.915878,116.285845,全年,10:00,21:00,0.0,2.0,3.5,1,6,其它
367,荷花市场,商业街区,39.940668,116.398041,全年,00:00,24:00,0.0,2.0,3.5,0,6,"河边,约会圣地"
368,大运河源头遗址公园,公园,40.200992,116.26415,全年,09:00,18:00,0.0,1.5,2.0,0,6,"河边,古风写真"
369,颐和园-船坞,公园,40.00626,116.275397,全年,00:00,24:00,0.0,0.5,1.0,1,5,"河边,古风写真"
370,中央电视台新台址,人文景观,39.923542,116.471357,全年,00:00,24:00,0.0,0.5,2.0,1,6,其它
371,北坞公园,公园,39.993037,116.263064,全年,00:00,24:00,0.0,2.0,3.0,0,5,其它
373,恐龙公园,游乐园/体育娱乐,39.889602,116.406452,全年,09:00,17:00,40.0,1.5,3.0,0,6,其它
375,詹天佑纪念馆,博物馆/纪念馆,40.364345,116.013297,全年,09:00,16:30,20.0,1.0,2.0,1,4,其它
376,乾清门,历史古迹,39.925575,116.403468,全年,00:00,24:00,0.0,0.5,1.0,1,6,古风写真
377,东四胡同博物馆,博物馆/纪念馆,39.933555,116.426715,全年,09:00,12:00,0.0,2.0,3.5,1,5,"古风写真,约会圣地"
